laptop_specs_id,laptop_specs_source,laptop_specs_brand,laptop_specs_name,laptop_specs_cpu,laptop_specs_vga,laptop_specs_ram_amount,laptop_specs_ram_type,laptop_specs_storage_amount,laptop_specs_storage_type,laptop_specs_webcam_resolution,laptop_specs_screen_size,laptop_specs_screen_resolution,laptop_specs_screen_refresh_rate,laptop_specs_screen_brightness,laptop_specs_battery_capacity,laptop_specs_battery_cells,laptop_specs_weight,laptop_specs_default_os,laptop_specs_warranty,laptop_specs_price,laptop_specs_width,laptop_specs_depth,laptop_specs_height,laptop_specs_number_usb_a_ports,laptop_specs_number_usb_c_ports,laptop_specs_number_hdmi_ports,laptop_specs_number_ethernet_ports,laptop_specs_number_audio_jacks,cpu_specs_name,cpu_specs_performance_clockspeed,cpu_specs_performance_turbospeed,cpu_specs_performance_cores,cpu_specs_performance_threads,cpu_specs_efficient_clockspeed,cpu_specs_efficient_turbospeed,cpu_specs_efficient_cores,cpu_specs_efficient_threads,cpu_specs_tdp,cpu_specs_multithread_rating,cpu_specs_single_thread_rating,cpu_specs_l1_instruction_cache,cpu_specs_l1_data_cache,cpu_specs_l2_cache,cpu_specs_l3_cache,cpu_specs_eff_l1_instruction_cache,cpu_specs_eff_l1_data_cache,cpu_specs_eff_l2_cache,cpu_specs_integer_math,cpu_specs_floating_point_math,cpu_specs_find_prime_numbers,cpu_specs_random_string_sorting,cpu_specs_data_encryption,cpu_specs_data_compression,cpu_specs_physics,cpu_specs_extended_instructions,cpu_specs_single_thread,gpu_specs_name,gpu_specs_avg_g3d_mark,gpu_specs_bus_interface,gpu_specs_max_memory_size,gpu_specs_core_clock,gpu_specs_max_direct,gpu_specs_open_gl,gpu_specs_max_tdp,gpu_specs_test_directx_9,gpu_specs_test_directx_10,gpu_specs_test_directx_11,gpu_specs_test_directx_12,gpu_specs_test_gpu_compute
1690,hacom,asus,laptop asus zenbook duo ux8406ma-pz142w(ultra9 185h/32gb ram/1tb ssd/14 3k cảm ứng/win11/xám/bút+túi+cáp),intel core ultra 9 185h,,32.0,ddr5,1024.0,,yes,14.0,2880x1800,120.0,400.0,75.0,4.0,1.65,windows 11 home,24.0,57999000,31.35,21.79,1.23,0.0,1.0,1.0,0.0,1.0,intel core ultra 9 185h,2.30,5.10,6,12,1.80,3.80,10.0,10.0,45.00,29319,3702,6 x 64 kb,6 x 48 kb,9 x 2048 kb,24 mb,10 x 64 kb,10 x 32 kb,,99135,73478,124,38235,19907,340819,1988,20244,3702,,,,,,,,,,,,,
1691,hacom,asus,asus vivobook 15 oled a1505va - l1114w (i5 13500h/16gb ram/512gb ssd/15.6 oled/win11/đen),intel core i5 13500h,,16.0,ddr4,512.0,,yes,15.6,1920x1080,,600.0,50.0,3.0,1.7,windows 11 home,24.0,16999000,35.68,22.76,1.99,0.0,1.0,1.0,0.0,1.0,intel core i5 13500h,3.50,4.70,4,8,,,8.0,8.0,45.00,22701,3536,4 x 32 kb,4 x 48 kb,4 x 1280 kb,18 mb,8 x 64 kb,8 x 32 kb,2 x 2048 kb,76906,55639,77,29549,15984,273500,1339,15980,3536,,,,,,,,,,,,,
1692,hacom,dell,laptop dell latitude 3540 (71021489) (i7-1355u/16gb ram/512gb ssd/ 15.6 inch fhd/ fedora/xám),intel core i7 1355u,,16.0,ddr4,512.0,ssd,yes,15.6,1920x1080,60.0,,42.0,3.0,1.86,,12.0,25199000,35.9,23.97,2.14,,,,,,intel core i7 1355u,1.70,5.00,2,4,1.20,3.70,8.0,8.0,15.00,14828,3504,2 x 32 kb,2 x 48 kb,2 x 1280 kb,12 mb,8 x 64 kb,8 x 32 kb,2 x 2048 kb,54333,36303,56,18079,10171,160029,935,8891,3504,,,,,,,,,,,,,
1693,hacom,microsoft,microsoft surface surface pro 9 (i5 1235u/8gb ram/256gb ssd/13/win11/platinum)(bảo hành tại hacom),intel core i5 1235u,,8.0,ddr5,256.0,ssd,no,13.0,2880x1920,,,,,0.879,windows 11 home,12.0,27499000,28.7,20.9,0.93,0.0,2.0,0.0,0.0,0.0,intel core i5 1235u,1.30,4.40,2,4,0.90,3.30,8.0,8.0,15.00,13388,3218,2 x 32 kb,2 x 48 kb,2 x 1280 kb,12 mb,8 x 64 kb,8 x 32 kb,2 x 2048 kb,50412,33950,37,17469,9643,150997,735,8360,3218,,,,,,,,,,,,,
1694,hacom,microsoft,microsoft surface surface pro 9 (i5 1235u/8gb ram/256gb ssd/13/win11/sapphire)(bảo hành tại hacom),intel core i5 1235u,,8.0,ddr5,256.0,ssd,no,13.0,2880x1920,,,,,0.879,windows 11 home,12.0,27499000,28.7,20.9,0.93,0.0,2.0,0.0,0.0,0.0,intel core i5 1235u,1.30,4.40,2,4,0.90,3.30,8.0,8.0,15.00,13388,3218,2 x 32 kb,2 x 48 kb,2 x 1280 kb,12 mb,8 x 64 kb,8 x 32 kb,2 x 2048 kb,50412,33950,37,17469,9643,150997,735,8360,3218,,,,,,,,,,,,,
1695,hacom,dell,laptop dell workstation mobile precision 3581 vpro enterprise (71024677) (i7-13800h/32gb ram/1tb ssd/rtx a500 4gb/15.6 inch fhd/ win 11 pro/xám),intel core i7 13800h,rtx a500,32.0,ddr5,1024.0,ssd,yes,15.6,1920x1080,60.0,250.0,64.0,4.0,1.795,windows 11 pro,36.0,52199000,35.78,23.33,2.27,,,,,,intel core i7 13800h,2.50,5.20,6,12,1.80,4.00,8.0,8.0,45.00,27044,3571,6 x 32 kb,6 x 48 kb,6 x 1280 kb,24 mb,8 x 64 kb,8 x 32 kb,2 x 2048 kb,94984,68572,119,33528,18031,303521,1965,18332,3571,rtx a500,6771.0,,,,,,,86.0,35.0,42.0,38.0,2999.0
1696,hacom,dell,laptop dell workstation mobile precision 3581 vpro enterprise (71024679) (i7-13800h/ 32gb ram/1tb ssd/a1000 6gb/15.6 inch fhd/win 11 pro/xám),intel core i7 13800h,rtx a1000,32.0,ddr5,1024.0,ssd,yes,15.6,1920x1080,60.0,250.0,64.0,4.0,1.795,windows 11 pro,36.0,54699000,35.78,23.33,2.27,,,,,,intel core i7 13800h,2.50,5.20,6,12,1.80,4.00,8.0,8.0,45.00,27044,3571,6 x 32 kb,6 x 48 kb,6 x 1280 kb,24 mb,8 x 64 kb,8 x 32 kb,2 x 2048 kb,94984,68572,119,33528,18031,303521,1965,18332,3571,rtx a1000,9546.0,,,,,,,127.0,51.0,66.0,47.0,3868.0
1697,hacom,dell,laptop dell workstation mobile precision 3480 vpro (71024682) (i7-1370p/32gb ram/1tb ssd/rtx a500 4gb/14 inch fhd/ win 11 pro/xám),intel core i7 12800h,rtx a500,32.0,ddr5,1024.0,ssd,yes,14.0,1920x1080,,250.0,54.0,3.0,1.39,windows 11 pro,36.0,47699000,32.14,21.2,1.91,,,,,,intel core i7 12800h,2.40,4.80,6,12,1.80,3.70,8.0,8.0,45.00,24804,3483,6 x 32 kb,6 x 48 kb,6 x 1280 kb,24 mb,8 x 64 kb,8 x 32 kb,2 x 2048 kb,88411,61927,103,31097,16607,279007,1708,16721,3483,rtx a500,6771.0,,,,,,,86.0,35.0,42.0,38.0,2999.0
1698,hacom,dell,"laptop dell workstation mobile precision 5680 vpro enterprise (71023332) (i7-13800h/16gb ram/512gb ssd/rtx2000 ada 8gb, 16 inch fhd+/ubuntu/xám)",intel core i7 13800h,rtx 2000 ada generation,16.0,ddr5,1024.0,ssd,yes,16.0,1920x1200,60.0,500.0,100.0,6.0,1.905,linux,36.0,81699000,35.37,24.03,2.62,,,,,,intel core i7 13800h,2.50,5.20,6,12,1.80,4.00,8.0,8.0,45.00,27044,3571,6 x 32 kb,6 x 48 kb,6 x 1280 kb,24 mb,8 x 64 kb,8 x 32 kb,2 x 2048 kb,94984,68572,119,33528,18031,303521,1965,18332,3571,rtx 2000 ada generation,15223.0,,,,,,,195.0,90.0,130.0,66.0,5572.0
1699,hacom,dell,laptop dell workstation mobile precision 5680 vpro enterprise (71023333) (i7-13800h/16gb ram/512gb ssd/ rtx a1000 6gb/16 inch fhd+/ubuntu/xám,intel core i7 13800h,rtx a1000,16.0,ddr5,512.0,ssd,yes,16.0,1920x1200,60.0,500.0,100.0,6.0,1.905,linux,36.0,73699000,35.37,24.03,2.62,,,,,,intel core i7 13800h,2.50,5.20,6,12,1.80,4.00,8.0,8.0,45.00,27044,3571,6 x 32 kb,6 x 48 kb,6 x 1280 kb,24 mb,8 x 64 kb,8 x 32 kb,2 x 2048 kb,94984,68572,119,33528,18031,303521,1965,18332,3571,rtx a1000,9546.0,,,,,,,127.0,51.0,66.0,47.0,3868.0
1700,hacom,dell,laptop dell mobile precision workstation 5680 vpro enterprise (71024680) (i9-13900h/32gb ram/1tb ssd/rtx2000 ada 8gb/16 inch fhd+/win 11 pro/xám),intel core i9 13900h,rtx 2000 ada generation,32.0,ddr5,1024.0,ssd,yes,16.0,1920x1200,60.0,500.0,100.0,6.0,1.905,linux,36.0,95699000,35.37,24.03,2.62,,,,,,intel core i9 13900h,2.60,5.40,6,12,1.90,4.10,8.0,8.0,45.00,28701,3842,6 x 32 kb,6 x 48 kb,6 x 1280 kb,24 mb,8 x 64 kb,8 x 32 kb,2 x 2048 kb,100655,72169,108,36868,19788,339431,1809,20041,3842,rtx 2000 ada generation,15223.0,,,,,,,195.0,90.0,130.0,66.0,5572.0
1701,hacom,dell,laptop dell mobile precision workstation 7680 vpro (71024681) (i7-13850hx/32gb ram/1tb ssd/rtx2000 ada 8gb/16 inch fhd+/ win 11 pro/xám),intel core i7 13850hx,rtx 2000 ada generation,32.0,ddr5,512.0,ssd,yes,16.0,1920x1200,60.0,250.0,83.0,6.0,2.6,windows 11 pro,36.0,73699000,35.6,25.83,2.23,,,,,,intel core i7 13850hx,2.10,5.30,8,16,1.50,3.80,12.0,12.0,55.00,38032,3846,8 x 32 kb,8 x 48 kb,8 x 2048 kb,30 mb,12 x 64 kb,12 x 32 kb,3 x 4096 kb,131548,95880,198,50603,26891,452128,2564,27556,3846,rtx 2000 ada generation,15223.0,,,,,,,195.0,90.0,130.0,66.0,5572.0
1702,hacom,dell,laptop dell mobile precision workstation 7680 vpro (71023334) (i7-13850hx /16gb ram/512gb ssd/rtx2000 ada 8gb/16 inch fhd+/ubuntu/xám),intel core i7 13850hx,rtx 2000 ada generation,16.0,ddr5,512.0,ssd,yes,16.0,1920x1200,60.0,250.0,83.0,6.0,2.6,linux,36.0,72399000,35.6,25.83,2.23,,,,,,intel core i7 13850hx,2.10,5.30,8,16,1.50,3.80,12.0,12.0,55.00,38032,3846,8 x 32 kb,8 x 48 kb,8 x 2048 kb,30 mb,12 x 64 kb,12 x 32 kb,3 x 4096 kb,131548,95880,198,50603,26891,452128,2564,27556,3846,rtx 2000 ada generation,15223.0,,,,,,,195.0,90.0,130.0,66.0,5572.0
1703,hacom,lg,laptop lg gram 14zd90r-g.ax52a5 (i5-1340p/8gb ram/256gb ssd/14.0 inch wuxga/dos/đen) (2023),intel core i5 1340p,,8.0,ddr5,256.0,ssd,yes,14.0,1920x1200,,350.0,,,0.999,windows 11 home,12.0,20499000,31.2,21.39,1.68,0.0,0.0,1.0,0.0,0.0,intel core i5 1340p,1.90,4.60,4,8,1.90,3.40,8.0,8.0,28.00,18765,3509,4 x 32 kb,4 x 48 kb,4 x 1280 kb,12 mb,8 x 64 kb,8 x 32 kb,2 x 2048 kb,69665,48184,59,23692,12870,215761,1083,12411,3509,,,,,,,,,,,,,
1704,hacom,dell,laptop dell inspiron 3530 (71035574) (i7 1355u 16gb ram/512gb ssd/15.6 inch fhd 120hz/win11/officehs21/bạc),intel core i7 1355u,,16.0,ddr4,512.0,ssd,yes,15.6,1920x1080,120.0,250.0,54.0,4.0,1.65,windows 11 home,12.0,20199000,,,,0.0,0.0,1.0,0.0,1.0,intel core i7 1355u,1.70,5.00,2,4,1.20,3.70,8.0,8.0,15.00,14828,3504,2 x 32 kb,2 x 48 kb,2 x 1280 kb,12 mb,8 x 64 kb,8 x 32 kb,2 x 2048 kb,54333,36303,56,18079,10171,160029,935,8891,3504,,,,,,,,,,,,,
1705,hacom,apple,laptop apple macbook air (mly03sa/a) (apple m2/8c cpu/10c gpu/8gb ram/512gb ssd/13.6/mac os/bạc) (2022),apple m2 8 core,,8.0,,512.0,ssd,no,13.6,,,,,,,macos,12.0,28999000,,,,,,,,,apple m2 8 core,3.50,,4,4,2.80,,4.0,4.0,,15575,3903,,,,,,,,37028,37879,175,23891,9549,187336,1683,7345,3903,,,,,,,,,,,,,
1706,hacom,apple,laptop apple macbook air (mlxx3sa/a) (apple m2/8c cpu/10c gpu/8gb ram/512gb ssd/13.6 inch/mac os/xám) (2022),apple m2 8 core,,8.0,,512.0,ssd,no,13.6,,,,,,,macos,12.0,28999000,,,,,,,,,apple m2 8 core,3.50,,4,4,2.80,,4.0,4.0,,15575,3903,,,,,,,,37028,37879,175,23891,9549,187336,1683,7345,3903,,,,,,,,,,,,,
1707,hacom,msi,laptop msi modern 15 (a11m-1023vn) (i5 1155g7/8gb ram/512gb ssd/15.6 inch fhd/win11/ vỏ nhôm/xám),intel core i5 1155g7,,8.0,ddr4,512.0,,yes,15.6,1920x1080,,,39.0,,1.6,windows11 home,12.0,23990000,35.68,23.38,1.69,6.0,2.0,1.0,0.0,0.0,intel core i5 1155g7,2.50,4.50,4,8,,,,,28.00,10090,2907,4 x 32 kb,4 x 48 kb,4 x 1280 kb,8 mb,,,,35756,20845,40,12797,5647,109483,608,7477,2907,,,,,,,,,,,,,
1708,hacom,dell,laptop dell inspiron 3530 (n3530-i5u085w11slu) (i5 1335u 8gb ram/512gb ssd/15.6 inch fhd 120hz/win11/officehs21/bạc),intel core i5 1335u,,8.0,ddr4,512.0,ssd,yes,15.6,1920x1080,120.0,250.0,41.0,3.0,1.65,windows 11 home,12.0,16299000,,,,0.0,0.0,1.0,0.0,1.0,intel core i5 1335u,1.30,4.60,2,4,0.90,3.40,8.0,8.0,15.00,14730,3414,2 x 32 kb,2 x 48 kb,2 x 1280 kb,12 mb,8 x 64 kb,8 x 32 kb,2 x 2048 kb,53033,36302,52,18312,10329,164232,861,9177,3414,,,,,,,,,,,,,
1709,hacom,dell,laptop dell latitude 7440 (42lt744001) (i5-1335u/8gb ram/256gb ssd/14 inch fhd/ubuntu/xám),intel core i5 1335u,,8.0,ddr5,256.0,ssd,no,14.0,1920x1080,,250.0,,,,linux,,28799000,,,,,,,,,intel core i5 1335u,1.30,4.60,2,4,0.90,3.40,8.0,8.0,15.00,14730,3414,2 x 32 kb,2 x 48 kb,2 x 1280 kb,12 mb,8 x 64 kb,8 x 32 kb,2 x 2048 kb,53033,36302,52,18312,10329,164232,861,9177,3414,,,,,,,,,,,,,
1710,hacom,dell,laptop dell vostro 3430 (71026453) (i3 1305u 8gb ram/512gb ssd/ 14.0fhd/win11/officehs21/xám),intel core i3 1305u,,8.0,ddr4,512.0,ssd,yes,14.0,1920x1080,,,41.0,3.0,1.44,windows 11 home,12.0,12199000,,,,2.0,4.0,1.0,1.0,0.0,intel core i3 1305u,1.60,4.50,1,2,1.20,3.30,4.0,4.0,15.00,8789,3255,1 x 32 kb,1 x 48 kb,1 x 1280 kb,10 mb,4 x 64 kb,4 x 32 kb,1 x 2048 kb,27895,19958,35,10592,6018,95292,512,5305,3255,,,,,,,,,,,,,
1711,hacom,dell,laptop dell inspiron 3530 (71011775) (i7 1355u 8gb ram/512gb ssd/ 15.6 inch fhd 120hz/win11/officehs21/đen),intel core i7 1355u,,8.0,ddr4,512.0,ssd,yes,15.6,1920x1080,120.0,250.0,41.0,3.0,1.65,windows 11 home,12.0,19799000,,,,0.0,0.0,1.0,0.0,1.0,intel core i7 1355u,1.70,5.00,2,4,1.20,3.70,8.0,8.0,15.00,14828,3504,2 x 32 kb,2 x 48 kb,2 x 1280 kb,12 mb,8 x 64 kb,8 x 32 kb,2 x 2048 kb,54333,36303,56,18079,10171,160029,935,8891,3504,,,,,,,,,,,,,
1712,hacom,dell,laptop dell workstation mobile precision 3581 vpro enterprise (71023331) (i7-13800h/16gb ram/512gb ssd/rtx a500 4gb/15.6 inch fhd/ubuntu/xám),intel core i7 13800h,rtx a500,16.0,ddr5,512.0,ssd,yes,15.6,1920x1080,60.0,250.0,64.0,4.0,1.795,linux,36.0,42699000,35.78,23.33,2.27,,,,,,intel core i7 13800h,2.50,5.20,6,12,1.80,4.00,8.0,8.0,45.00,27044,3571,6 x 32 kb,6 x 48 kb,6 x 1280 kb,24 mb,8 x 64 kb,8 x 32 kb,2 x 2048 kb,94984,68572,119,33528,18031,303521,1965,18332,3571,rtx a500,6771.0,,,,,,,86.0,35.0,42.0,38.0,2999.0
1713,hacom,dell,laptop dell inspiron 3530 (n5i5791w1) (i5 1335u 16gb ram/512gb ssd/15.6 inch fhd 120hz/win11/officehs21/đen),intel core i5 1335u,,16.0,ddr4,512.0,ssd,yes,15.6,1920x1080,120.0,250.0,41.0,3.0,1.65,windows 11 home,12.0,17699000,,,,0.0,0.0,1.0,0.0,1.0,intel core i5 1335u,1.30,4.60,2,4,0.90,3.40,8.0,8.0,15.00,14730,3414,2 x 32 kb,2 x 48 kb,2 x 1280 kb,12 mb,8 x 64 kb,8 x 32 kb,2 x 2048 kb,53033,36302,52,18312,10329,164232,861,9177,3414,,,,,,,,,,,,,
1714,hacom,dell,laptop dell inspiron 3520 (25p231) (i5 1235u 16gb ram/512gb ssd/15.6 inch fhd 120hz/win11/officehs21/đen),intel core i5 1235u,,16.0,ddr4,512.0,ssd,yes,15.6,1920x1080,120.0,,41.0,3.0,1.65,windows 11 home,12.0,14899000,,,,0.0,0.0,1.0,0.0,1.0,intel core i5 1235u,1.30,4.40,2,4,0.90,3.30,8.0,8.0,15.00,13388,3218,2 x 32 kb,2 x 48 kb,2 x 1280 kb,12 mb,8 x 64 kb,8 x 32 kb,2 x 2048 kb,50412,33950,37,17469,9643,150997,735,8360,3218,,,,,,,,,,,,,
1715,hacom,acer,laptop acer travelmate p2 (tmp214-55-5044) (i5 1335u/8gb/512gb ssd/14.0 fhd/win11/xám),intel core i5 1335u,,8.0,,512.0,ssd,no,14.0,1920x1080,60.0,,,,,windows 11 home,12.0,18499000,,,,,,,,,intel core i5 1335u,1.30,4.60,2,4,0.90,3.40,8.0,8.0,15.00,14730,3414,2 x 32 kb,2 x 48 kb,2 x 1280 kb,12 mb,8 x 64 kb,8 x 32 kb,2 x 2048 kb,53033,36302,52,18312,10329,164232,861,9177,3414,,,,,,,,,,,,,
1716,hacom,acer,laptop acer aspire a514-54-5127 (nx.a28sv.007) (i5 1135g7/8gb ram/512gb ssd/14.0 inch fhd/win11/bạc/vỏ nhôm),intel core i5 1135g7,,8.0,,512.0,ssd,no,14.0,1920x1080,,,,,,,12.0,11899000,,,,,,,,,intel core i5 1135g7,2.40,4.20,4,8,,,,,15.00,9734,2676,4 x 32 kb,4 x 48 kb,4 x 1280 kb,8 mb,,,,32465,19609,35,12802,5617,105917,594,7612,2676,,,,,,,,,,,,,
1717,hacom,lg,laptop lg gram 16z90r-g.ah76a5 (i7-1360p/16gb ram/512gb ssd/16.0 inch wqxga/win 11/xám) (2023),intel core i7 1360p,,16.0,ddr5,512.0,ssd,yes,16.0,2560x1600,,350.0,,,1.199,windows 11 home,12.0,35999000,35.51,24.23,1.68,0.0,0.0,1.0,0.0,0.0,intel core i7 1360p,2.20,5.00,4,8,1.60,3.70,8.0,8.0,28.00,19051,3524,4 x 32 kb,4 x 48 kb,4 x 1280 kb,18 mb,8 x 64 kb,8 x 32 kb,2 x 2048 kb,69754,47328,80,22839,12738,207665,1306,11780,3524,,,,,,,,,,,,,
1718,hacom,asus,laptop asus expertbook b1402cba-ek0648w (i5 1235u/8gb ram/256gb ssd/14 fhd/win11/đen),intel core i5 1235u,,8.0,ddr4,256.0,,yes,14.0,1920x1080,60.0,,42.0,3.0,1.45,windows 11 home,24.0,14499000,32.34,21.56,1.92,0.0,1.0,1.0,1.0,1.0,intel core i5 1235u,1.30,4.40,2,4,0.90,3.30,8.0,8.0,15.00,13388,3218,2 x 32 kb,2 x 48 kb,2 x 1280 kb,12 mb,8 x 64 kb,8 x 32 kb,2 x 2048 kb,50412,33950,37,17469,9643,150997,735,8360,3218,,,,,,,,,,,,,
1719,hacom,lenovo,laptop lenovo thinkbook 15 g5 (21jd001qvn) (i5 1335u/8gb ram/512gb ssd/15.6 fhd/dos/xám),intel core i5 1335u,,8.0,ddr4,512.0,ssd,yes,15.6,1920x1080,,300.0,45.0,,1.7,,24.0,16999000,35.7,23.5,1.89,0.0,2.0,1.0,1.0,1.0,intel core i5 1335u,1.30,4.60,2,4,0.90,3.40,8.0,8.0,15.00,14730,3414,2 x 32 kb,2 x 48 kb,2 x 1280 kb,12 mb,8 x 64 kb,8 x 32 kb,2 x 2048 kb,53033,36302,52,18312,10329,164232,861,9177,3414,,,,,,,,,,,,,
1720,hacom,lenovo,laptop lenovo thinkpad e16 gen 1 (21jn006gvn) (i7 1355u/16gb ram/512gb ssd/16 wuxga/win11/đen),intel core i7 1355u,,8.0,ddr4,512.0,ssd,yes,16.0,1920x1200,,300.0,47.0,,1.81,windows 11 home,24.0,24999000,35.61,24.77,1.99,2.0,4.0,1.0,1.0,1.0,intel core i7 1355u,1.70,5.00,2,4,1.20,3.70,8.0,8.0,15.00,14828,3504,2 x 32 kb,2 x 48 kb,2 x 1280 kb,12 mb,8 x 64 kb,8 x 32 kb,2 x 2048 kb,54333,36303,56,18079,10171,160029,935,8891,3504,,,,,,,,,,,,,
1721,hacom,msi,laptop msi thin gf63 (12uc-803vn) (i5-12450h/ram 8gb ddr4/ssd 512gb pcle/vga rtx 3050 4gb/15.6 fhd ips & 144hz/win11),intel core i5 12450h,geforce rtx 3050,8.0,ddr4,512.0,ssd,no,15.6,1920x1080,144.0,,52.0,,1.85,windows,24.0,17490000,35.9,25.4,2.15,,,,,,intel core i5 12450h,2.00,4.40,4,8,1.50,3.30,4.0,4.0,45.00,16999,3379,4 x 32 kb,4 x 48 kb,4 x 1280 kb,12 mb,4 x 64 kb,4 x 32 kb,1 x 2048 kb,56563,42183,47,21668,11418,205799,920,12638,3379,geforce rtx 3050,9458.0,pcie 4.0 x8,4096.0,712.0,12_2,4.6,75.0,118.0,55.0,73.0,45.0,3865.0
1722,hacom,asus,laptop asus vivobook s3504va-l1227ws (i7 1360p/16gb ram/512gb ssd/15.6 oled/win11/bạc),intel core i7 1360p,,16.0,ddr4,512.0,ssd,yes,15.6,,60.0,400.0,50.0,3.0,1.7,windows 11 home,24.0,21999000,35.97,23.25,1.79,0.0,1.0,1.0,0.0,1.0,intel core i7 1360p,2.20,5.00,4,8,1.60,3.70,8.0,8.0,28.00,19051,3524,4 x 32 kb,4 x 48 kb,4 x 1280 kb,18 mb,8 x 64 kb,8 x 32 kb,2 x 2048 kb,69754,47328,80,22839,12738,207665,1306,11780,3524,,,,,,,,,,,,,
1723,hacom,apple,laptop apple macbook air (mly33sa/a) (apple m2/8c cpu/8c gpu/8gb ram/256gb ssd/13.6 inch ips/mac os/đen) (2022),apple m2 8 core,,8.0,,256.0,ssd,yes,13.6,2560x1664,,,56.6,,1.24,macos,12.0,24199000,,,,,,,,,apple m2 8 core,3.50,,4,4,2.80,,4.0,4.0,,15575,3903,,,,,,,,37028,37879,175,23891,9549,187336,1683,7345,3903,,,,,,,,,,,,,
1724,hacom,msi,laptop msi thin gf63 (12uc-1006vn) (i5-12450h/16gb ddr4/ssd 512gb pcle/rtx 3050 4gb/15.6 fhd ips & 144hz/win11),intel core i5 12450h,geforce rtx 3050,16.0,ddr4,512.0,ssd,no,15.6,1920x1080,144.0,,52.0,,1.85,windows,12.0,17489000,35.9,25.4,2.15,,,,,,intel core i5 12450h,2.00,4.40,4,8,1.50,3.30,4.0,4.0,45.00,16999,3379,4 x 32 kb,4 x 48 kb,4 x 1280 kb,12 mb,4 x 64 kb,4 x 32 kb,1 x 2048 kb,56563,42183,47,21668,11418,205799,920,12638,3379,geforce rtx 3050,9458.0,pcie 4.0 x8,4096.0,712.0,12_2,4.6,75.0,118.0,55.0,73.0,45.0,3865.0
1725,hacom,apple,laptop apple macbook air (z15s00092) (apple m2/8c cpu/8c gpu/16gb ram/256gb ssd/13.6/mac os/xám) (2022),apple m2 8 core,,16.0,,256.0,ssd,no,13.6,,,,,,,macos,12.0,31299000,,,,,,,,,apple m2 8 core,3.50,,4,4,2.80,,4.0,4.0,,15575,3903,,,,,,,,37028,37879,175,23891,9549,187336,1683,7345,3903,,,,,,,,,,,,,
1726,hacom,lenovo,laptop lenovo v15 g3 (82tt00atvn) (i5 1235u/8gb ram/512gb ssd/15.6 fhd/win11/xám),intel core i5 1235u,,8.0,ddr4,256.0,ssd,no,15.6,1920x1080,,300.0,,,,,12.0,11999000,,,,,,,,,intel core i5 1235u,1.30,4.40,2,4,0.90,3.30,8.0,8.0,15.00,13388,3218,2 x 32 kb,2 x 48 kb,2 x 1280 kb,12 mb,8 x 64 kb,8 x 32 kb,2 x 2048 kb,50412,33950,37,17469,9643,150997,735,8360,3218,,,,,,,,,,,,,
1727,hacom,asus,laptop asus vivobook 15x oled s3504va-l1226w (i5 1340p/16gb ram/512gb ssd/15.6 fhd oled/win11/bạc),intel core i5 1340p,,8.0,ddr4,512.0,ssd,yes,15.6,1920x1080,60.0,400.0,50.0,3.0,1.6,windows 11 home,24.0,17999000,35.97,23.25,1.79,0.0,1.0,0.0,0.0,0.0,intel core i5 1340p,1.90,4.60,4,8,1.90,3.40,8.0,8.0,28.00,18765,3509,4 x 32 kb,4 x 48 kb,4 x 1280 kb,12 mb,8 x 64 kb,8 x 32 kb,2 x 2048 kb,69665,48184,59,23692,12870,215761,1083,12411,3509,,,,,,,,,,,,,
1728,hacom,msi,laptop msi modern 15 (b13m-297vn) (i7 1355u/16gb ram/512gb ssd/15.6 inch fhd/win11/đen),intel core i7 1355u,,16.0,ddr4,512.0,ssd,yes,15.6,1920x1080,,,39.0,3.0,1.7,windows 11 home,24.0,18490000,35.9,24.1,1.99,6.0,2.0,1.0,0.0,0.0,intel core i7 1355u,1.70,5.00,2,4,1.20,3.70,8.0,8.0,15.00,14828,3504,2 x 32 kb,2 x 48 kb,2 x 1280 kb,12 mb,8 x 64 kb,8 x 32 kb,2 x 2048 kb,54333,36303,56,18079,10171,160029,935,8891,3504,,,,,,,,,,,,,
1729,hacom,msi,laptop msi modern 14 (c13m-610vn) (i5 1335u /8gb ram/512gb ssd/14 inch fhd/win11/hồng),intel core i5 1335u,,8.0,ddr4,512.0,ssd,yes,14.0,1920x1080,,,39.0,,1.4,windows 11 home,24.0,13990000,31.99,22.3,1.94,0.0,1.0,1.0,0.0,0.0,intel core i5 1335u,1.30,4.60,2,4,0.90,3.40,8.0,8.0,15.00,14730,3414,2 x 32 kb,2 x 48 kb,2 x 1280 kb,12 mb,8 x 64 kb,8 x 32 kb,2 x 2048 kb,53033,36302,52,18312,10329,164232,861,9177,3414,,,,,,,,,,,,,
1730,hacom,msi,laptop msi prestige 13evo (a13m-081vn) (i7 1360p/16gb ram/1tb ssd/13.3 inch fhd+ /win11/bạc/vỏ nhôm),intel core i7 1360p,,16.0,ddr5,1024.0,ssd,yes,13.3,1920x1200,,,75.0,4.0,,windows 11 home,24.0,29990000,29.9,21.0,1.69,0.0,2.0,1.0,0.0,0.0,intel core i7 1360p,2.20,5.00,4,8,1.60,3.70,8.0,8.0,28.00,19051,3524,4 x 32 kb,4 x 48 kb,4 x 1280 kb,18 mb,8 x 64 kb,8 x 32 kb,2 x 2048 kb,69754,47328,80,22839,12738,207665,1306,11780,3524,,,,,,,,,,,,,
